V1,rural3,union1988,centeno,totalexperience,replacement,iddto,idedo,jornadaPRI,noOP,fraud
Durango_IV_DSC_0618_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0619_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0620_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0621_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0622_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0623_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0624_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0625_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0626_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0627_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0628_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0629_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0630_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0631_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0632_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0633_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0634_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0635_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0636_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0637_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0638_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0639_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0640_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0641_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0642_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0643_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0644_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0645_2,1.070723057,0,0,1,1,84,10,0.550000012,0,1
Durango_IV_DSC_0646_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0647_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0648_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0649_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0650_2,1.070723057,0,0,1,1,84,10,0.550000012,0,1
Durango_IV_DSC_0651_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0652_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0653_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0654_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0655_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0656_2,1.070723057,0,0,1,1,84,10,0.550000012,0,1
Durango_IV_DSC_0657_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0658_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0659_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0660_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0661_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0662_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0663_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0664_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0665_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0666_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0667_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0668_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0669_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0670_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0671_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0672_2,1.070723057,0,0,1,1,84,10,0.550000012,1,1
Durango_IV_DSC_0673_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0674_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0675_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0676_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0677_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0678_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0679_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0680_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0681_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0682_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0683_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0684_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0685_2,1.070723057,0,0,1,1,84,10,0.550000012,0,1
Durango_IV_DSC_0686_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0687_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0688_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0689_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0690_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0691_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0692_2,1.070723057,0,0,1,1,84,10,0.550000012,1,1
Durango_IV_DSC_0693_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0694_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0695_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0696_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0697_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0698_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0699_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0700_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0701_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0702_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0703_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0704_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0705_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0706_2,1.070723057,0,0,1,1,84,10,0.550000012,0,1
Durango_IV_DSC_0707_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0708_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0709_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0710_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0711_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0712_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0713_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0714_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0715_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0716_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0717_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0718_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0719_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0720_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0721_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0722_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0723_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0724_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0725_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0726_2,1.070723057,0,0,1,1,84,10,0.550000012,1,1
Durango_IV_DSC_0727_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0728_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0729_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0730_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0731_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0732_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0733_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0734_2,1.070723057,0,0,1,1,84,10,0.550000012,0,1
Durango_IV_DSC_0735_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0736_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0737_2,1.070723057,0,0,1,1,84,10,0.550000012,1,1
Durango_IV_DSC_0738_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0739_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0740_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0741_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0742_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0743_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0744_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_IV_DSC_0745_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0746_2,1.070723057,0,0,1,1,84,10,0.550000012,1,0
Durango_IV_DSC_0747_2,1.070723057,0,0,1,1,84,10,0.550000012,0,0
Durango_I_IMG_2397,0.158998102,0,0,1,0,81,10,0.550000012,1,0
Durango_I_IMG_2398,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2399,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2401,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2402,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2403,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2404,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2405,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2406,0.158998102,0,0,1,0,81,10,0.550000012,1,0
Durango_I_IMG_2407,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2408,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2409,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2410,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2411,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2412,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2413,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2414,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2415,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2416,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2417,0.158998102,0,0,1,0,81,10,0.550000012,1,0
Durango_I_IMG_2418,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2419,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2420,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2421,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2422,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2423,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2424,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2425,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2426,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2427,0.158998102,0,0,1,0,81,10,0.550000012,1,0
Durango_I_IMG_2428,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2429,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2430,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2431,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2432,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2433,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2434,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2435,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2436,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2437,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2438,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2439,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2440,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2441,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2442,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2443,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2444,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2445,0.158998102,0,0,1,0,81,10,0.550000012,1,0
Durango_I_IMG_2446,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2447,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2448,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2449,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2450,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2451,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2452,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2453,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2454,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2455,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2456,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2457,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2458,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2459,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2460,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2461,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2462,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2463,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2464,0.158998102,0,0,1,0,81,10,0.550000012,1,0
Durango_I_IMG_2465,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2466,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2467,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2468,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2469,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2470,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2471,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2472,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2473,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2474,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2475,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2476,0.158998102,0,0,1,0,81,10,0.550000012,1,0
Durango_I_IMG_2477,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2478,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2479,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2480,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2481,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2482,0.158998102,0,0,1,0,81,10,0.550000012,1,0
Durango_I_IMG_2484,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2485,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2486,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2487,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2488,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2489,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2490,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2491,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2492,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2493,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2494,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2495,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2496,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2497,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2498,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2499,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2500,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2501,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2502,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2503,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2504,0.158998102,0,0,1,0,81,10,0.550000012,1,0
Durango_I_IMG_2505,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2506,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2507,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2508,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2509,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2510,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2511,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2512,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2513,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2514,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2515,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2516,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2517,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2518,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2519,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2520,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2521,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2522,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2523,0.158998102,0,0,1,0,81,10,0.550000012,0,1
Durango_I_IMG_2524,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2525,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2526,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2527,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2528,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2529,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_I_IMG_2530,0.158998102,0,0,1,0,81,10,0.550000012,0,0
Durango_VI_DSC_0002_3,1,0,0,1,1,86,10,0.550000012,0,1
Durango_VI_DSC_0003_3,1,0,0,1,1,86,10,0.550000012,0,1
Durango_VI_DSC_0004_3,1,0,0,1,1,86,10,0.550000012,0,1
Durango_VI_DSC_0005_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0006_3,1,0,0,1,1,86,10,0.550000012,0,1
Durango_VI_DSC_0007_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0008_3,1,0,0,1,1,86,10,0.550000012,1,0
Durango_VI_DSC_0009_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0010_3,1,0,0,1,1,86,10,0.550000012,0,1
Durango_VI_DSC_0011_3,1,0,0,1,1,86,10,0.550000012,1,0
Durango_VI_DSC_0012_3,1,0,0,1,1,86,10,0.550000012,1,1
Durango_VI_DSC_0013_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0014_3,1,0,0,1,1,86,10,0.550000012,1,0
Durango_VI_DSC_0015_3,1,0,0,1,1,86,10,0.550000012,1,0
Durango_VI_DSC_0016_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0017_3,1,0,0,1,1,86,10,0.550000012,1,0
Durango_VI_DSC_0018_3,1,0,0,1,1,86,10,0.550000012,0,1
Durango_VI_DSC_0019_3,1,0,0,1,1,86,10,0.550000012,0,1
Durango_VI_DSC_0020_3,1,0,0,1,1,86,10,0.550000012,0,1
Durango_VI_DSC_0021_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0022_3,1,0,0,1,1,86,10,0.550000012,1,0
Durango_VI_DSC_0023_3,1,0,0,1,1,86,10,0.550000012,0,1
Durango_VI_DSC_0024_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0025_3,1,0,0,1,1,86,10,0.550000012,1,0
Durango_VI_DSC_0026_3,1,0,0,1,1,86,10,0.550000012,1,0
Durango_VI_DSC_0027_3,1,0,0,1,1,86,10,0.550000012,1,0
Durango_VI_DSC_0028_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0029_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0030_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0031_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0032_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0033_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0034_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0035_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0036_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0037_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0038_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0039_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0040_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0041_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0042_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0043_3,1,0,0,1,1,86,10,0.550000012,0,1
Durango_VI_DSC_0044_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0045_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0046_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0047_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0048_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0049_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0050_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0051_3,1,0,0,1,1,86,10,0.550000012,0,1
Durango_VI_DSC_0052_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0053_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0054_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0055_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0056_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0057_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0058_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0059_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0060_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0061_3,1,0,0,1,1,86,10,0.550000012,1,0
Durango_VI_DSC_0062_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0063_3,1,0,0,1,1,86,10,0.550000012,0,1
Durango_VI_DSC_0064_3,1,0,0,1,1,86,10,0.550000012,0,1
Durango_VI_DSC_0065_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0066_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0067_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0068_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0069_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0070_3,1,0,0,1,1,86,10,0.550000012,0,0
Durango_VI_DSC_0071_3,1,0,0,1,1,86,10,0.550000012,0,0
